date,open,high,low,close,volume
2017-07-20,0.1802,0.184,0.15701,0.16312,23492425.30535144
2017-07-21,0.16232,0.196982,0.159204,0.19298,36923466.49276018
2017-07-22,0.18958,0.195,0.181255,0.1838,19673086.86550115
2017-07-23,0.183508,0.204987,0.181602,0.1975,15290812.93957617
2017-07-24,0.197,0.207489,0.185,0.197282,21085993.33630087
2017-07-25,0.197301,0.198966,0.18888,0.1911,10166371.99554698
2017-07-26,0.19109,0.193045,0.16,0.173612,27541802.90838892
2017-07-27,0.17325,0.1795,0.162584,0.172588,17787148.76109374
2017-07-28,0.173067,0.176,0.16941,0.172602,9948955.950357318
2017-07-29,0.1713,0.17479,0.1575,0.163899,15508721.7765974
2017-07-30,0.16154,0.170991,0.1546,0.170336,14642644.59414638
2017-07-31,0.170729,0.17286,0.15895,0.164747,5511273.15713143
2017-08-01,0.164689,0.1695,0.15807,0.1651,11685220.27576882
2017-08-02,0.165299,0.187,0.16074,0.177404,34705004.0908448
2017-08-03,0.17776,0.180673,0.167,0.171919,16786346.43999977
2017-08-04,0.171184,0.177745,0.1695,0.175,10085782.88474463
2017-08-05,0.175,0.177405,0.1705,0.174464,10174356.5584037
2017-08-06,0.17289,0.194999,0.17188,0.184947,30097628.93484611
2017-08-07,0.1848,0.191381,0.1779,0.181061,13276464.39293792
2017-08-08,0.17978,0.1831,0.17649,0.178496,13409155.02921548
2017-08-09,0.17826,0.199,0.177,0.197854,27384068.85199487
2017-08-10,0.19441,0.1975,0.17945,0.187,20673472.55133155
2017-08-11,0.1835,0.189,0.17801,0.183187,15473560.988659589
2017-08-12,0.183153,0.188,0.175,0.1792,14923996.7217956
2017-08-13,0.17696,0.1838,0.1695,0.172042,17960721.98578363
2017-08-14,0.17117,0.175,0.1576,0.165,29548039.42067139
2017-08-15,0.16501,0.1805,0.1638,0.168874,18714688.27762707
2017-08-16,0.168874,0.169369,0.153,0.158999,32666339.29772471
2017-08-17,0.15772,0.161174,0.148,0.160452,23010294.27803529
2017-08-18,0.15984,0.162517,0.152,0.1582,15526994.15669897
2017-08-19,0.1582,0.1729,0.15,0.157118,27971447.037253518
2017-08-20,0.15676,0.1625,0.14625,0.156275,19080017.56796708
2017-08-21,0.152784,0.162518,0.14749,0.159419,10657457.055057239
2017-08-22,0.1565,0.21,0.15128,0.1948,53589267.96860192
2017-08-23,0.19423,0.264587,0.171,0.242,101949458.19775091
2017-08-24,0.242939,0.299,0.21702,0.246618,127352104.54607277
2017-08-25,0.247,0.289448,0.21121,0.218487,102775133.68729737
2017-08-26,0.21541,0.234999,0.20166,0.218164,43426891.14404727
2017-08-27,0.21612,0.233333,0.20618,0.2101,22509598.14360716
2017-08-28,0.2101,0.211998,0.193,0.20194,29681249.665595725
2017-08-29,0.201801,0.2488,0.193201,0.224928,74677518.20755003
2017-08-30,0.225754,0.23,0.212041,0.2217,27742150.69842514
2017-08-31,0.2217,0.234889,0.2174,0.23238,23953881.616882555
2017-09-01,0.232695,0.267,0.22683,0.26,47056405.37224921
2017-09-02,0.259995,0.265,0.2425,0.2525,38848023.94510884
2017-09-03,0.25207,0.25495,0.2207,0.228185,41347752.51751376
2017-09-04,0.22624,0.24,0.217,0.23,34015333.13866209
2017-09-05,0.22999,0.234,0.1911,0.211397,41194589.24180839
2017-09-06,0.2061,0.228985,0.1901,0.222448,25526764.00606207
2017-09-07,0.222441,0.24,0.2164,0.23428,24512005.431430787
2017-09-08,0.23432,0.23503,0.2196,0.22981,17740633.46688234
2017-09-09,0.22983,0.23171,0.2025,0.2162,33544940.73547804
2017-09-10,0.21211,0.2169,0.20702,0.21406,11116603.310781568
2017-09-11,0.21417,0.22796,0.1983,0.21739,21984839.28949339
2017-09-12,0.21945,0.22989,0.20633,0.21616,13722314.360607654
2017-09-13,0.21448,0.22524,0.205,0.21002,20720736.32395218
2017-09-14,0.20991,0.21097,0.1903,0.19716,29106750.99021545
2017-09-15,0.19716,0.20294,0.1625,0.17105,59154078.02849632
2017-09-16,0.17104,0.195,0.14811,0.187,70160239.08824103
2017-09-17,0.18344,0.19599,0.17278,0.18437,21913168.04761199
2017-09-18,0.18054,0.188,0.171,0.18285,15763576.624233928
2017-09-19,0.183,0.19676,0.18119,0.19494,23793118.258123584
2017-09-20,0.1943,0.19497,0.18329,0.18451,16639347.898400858
2017-09-21,0.1845,0.18919,0.18042,0.18191,13178590.7898738
2017-09-22,0.18183,0.1839,0.17,0.171,18813416.3988631
2017-09-23,0.17072,0.17771,0.16642,0.17401,13017942.064399319
2017-09-24,0.17227,0.182,0.17009,0.1792,13949335.40964827
2017-09-25,0.1792,0.1805,0.1732,0.17641,5797716.462162199
2017-09-26,0.17602,0.18739,0.17487,0.18558,15687319.50254684
2017-09-27,0.18509,0.2,0.18079,0.1891,18051800.051871598
